FeatureInfo_Name	Apex m/z	RT [min]	Identifier	Adduct	mz Error (ppm)	Molecular Weight	Name	Peptide	Halogenated	Plant	NaturalProduct	MDM	Drug	Food	Formula	TP_Class	TP_Class_argmax	TP_corr1_score	TP_corr2_score	TP_Adduct_Score	TP_max_corr2	TP_max_corr2_Apex	TPMetrics	TPMetrics_rank	C18_2000n	C18_2001n	C18_2002n	C18_2003n	C18_2004n	C18_2005n	C18_2006n	C18_2007n	C18_2008n	C18_2009n	C18_2010n	C18_2101n	C18_2201n	C18_2202n	C18_2203n	C18_2204n	C18_2205n	C18_2301n	C18_2401n	C18_2402n	C18_2403n	C18_2404n	C18_2405n	C18_2406n	C18_2407n	C18_2408n	C18_2409n	C18_2410n	C18_2501n	C18_2601n	C18_2602n	C18_2603n	C18_2604n	C18_2605n	C18_C1901n	C18_C2001n	C18_C2002n	C18_C2003n	C18_C2004n	C18_C2005n	C18_C2006_n	C18_C2007n	C18_C2008n	C18_C2009n	C18_C2010n	C18_C2101n	C18_C2201n	C18_C2202n	C18_C2203n	C18_C2204n	C18_C2205n	C18_C2206n	C18_C2301n	C18_C2401n	C18_C2402n	C18_C2403n	C18_C2404n	C18_C2405n	C18_C2406n	C18_C2407n	C18_C2408n	C18_C2409n	C18_C2410n	C18_C2501n	C18_C2601n	C18_C2602n	C18_C2603n	C18_C2604n	C18_C2605n	C18_C2606_n
A0413	250.14504	9.07	153524	M-H	1.0	251.1521	Furmecyclox								C14H21NO3			[-0.0]	[5.571747321935546]	[0.0]	[0.3689091068148019]	[540.32995]	5.557817953630708	1	1.008956494	0.996612189	1.003106869	1.001846203	0.998410282	1.04669879	1.035055647	1.051264308	1.006754036	0.989698706	1.00579761	0.956492904	0.984001739	0.995996104	0.966352589	1.042593092	1.031366881	1.005785469	1.014121416	0.983951844	0.9995456	0.990210432	1.029926143	1.003826554	1.017986091	0.999288047	1.008304894	0.969554817	0.985990391	1.030525002	0.997235709	1.019753143	0.994543866	1.012034443	1.024225152	0.982216234	1.003240669	0.958728706	0.948003966	0.960968524	1.026584566	0.959588276	0.974957029	0.969199822	0.952267646	0.967656303	0.964600881	0.941399585	1.00198831	0.961081567	0.968713598	0.969154443	0.977268436	1.017025085	1.020079205	0.945396852	0.963393726	0.986774437	0.979308757	0.987638194	0.951376531	0.964510874	0.978638738	0.944129232	0.946899569	0.971753177	0.965628514	1.003378503	0.953983427	1.089744138
A0413	250.14504	9.07	88610 // 161052 // 166603 // 166604 // 166605 // 166606 // 166607	M+HCOOH-H	1.0	205.1467	Desthienylethyl-rotigotine // Heptopargil // Ethylethcathinone // ethyl-Dimethylcathinone // Dimethylethcathinone								C13H19NO			[-0.0]	[5.571747321935546]	[0.0]	[0.3689091068148019]	[540.32995]	5.557817953630708	1	1.008956494	0.996612189	1.003106869	1.001846203	0.998410282	1.04669879	1.035055647	1.051264308	1.006754036	0.989698706	1.00579761	0.956492904	0.984001739	0.995996104	0.966352589	1.042593092	1.031366881	1.005785469	1.014121416	0.983951844	0.9995456	0.990210432	1.029926143	1.003826554	1.017986091	0.999288047	1.008304894	0.969554817	0.985990391	1.030525002	0.997235709	1.019753143	0.994543866	1.012034443	1.024225152	0.982216234	1.003240669	0.958728706	0.948003966	0.960968524	1.026584566	0.959588276	0.974957029	0.969199822	0.952267646	0.967656303	0.964600881	0.941399585	1.00198831	0.961081567	0.968713598	0.969154443	0.977268436	1.017025085	1.020079205	0.945396852	0.963393726	0.986774437	0.979308757	0.987638194	0.951376531	0.964510874	0.978638738	0.944129232	0.946899569	0.971753177	0.965628514	1.003378503	0.953983427	1.089744138
A0413	250.14504	9.07	62822	M+HCOOH-H	1.0	205.1467	Diethylpropion						Drug		C13H19NO			[-0.0]	[5.571747321935546]	[0.0]	[0.3689091068148019]	[540.32995]	5.557817953630708	1	1.008956494	0.996612189	1.003106869	1.001846203	0.998410282	1.04669879	1.035055647	1.051264308	1.006754036	0.989698706	1.00579761	0.956492904	0.984001739	0.995996104	0.966352589	1.042593092	1.031366881	1.005785469	1.014121416	0.983951844	0.9995456	0.990210432	1.029926143	1.003826554	1.017986091	0.999288047	1.008304894	0.969554817	0.985990391	1.030525002	0.997235709	1.019753143	0.994543866	1.012034443	1.024225152	0.982216234	1.003240669	0.958728706	0.948003966	0.960968524	1.026584566	0.959588276	0.974957029	0.969199822	0.952267646	0.967656303	0.964600881	0.941399585	1.00198831	0.961081567	0.968713598	0.969154443	0.977268436	1.017025085	1.020079205	0.945396852	0.963393726	0.986774437	0.979308757	0.987638194	0.951376531	0.964510874	0.978638738	0.944129232	0.946899569	0.971753177	0.965628514	1.003378503	0.953983427	1.089744138
A0413	250.14504	9.07	154327	M-2H	7.0	502.3083	Kolanone								C33H42O4			[-0.0]	[5.571747321935546]	[0.0]	[0.3689091068148019]	[540.32995]	4.889208274998441	2	1.008956494	0.996612189	1.003106869	1.001846203	0.998410282	1.04669879	1.035055647	1.051264308	1.006754036	0.989698706	1.00579761	0.956492904	0.984001739	0.995996104	0.966352589	1.042593092	1.031366881	1.005785469	1.014121416	0.983951844	0.9995456	0.990210432	1.029926143	1.003826554	1.017986091	0.999288047	1.008304894	0.969554817	0.985990391	1.030525002	0.997235709	1.019753143	0.994543866	1.012034443	1.024225152	0.982216234	1.003240669	0.958728706	0.948003966	0.960968524	1.026584566	0.959588276	0.974957029	0.969199822	0.952267646	0.967656303	0.964600881	0.941399585	1.00198831	0.961081567	0.968713598	0.969154443	0.977268436	1.017025085	1.020079205	0.945396852	0.963393726	0.986774437	0.979308757	0.987638194	0.951376531	0.964510874	0.978638738	0.944129232	0.946899569	0.971753177	0.965628514	1.003378503	0.953983427	1.089744138
A0159	271.22773	11.066	26891 // 26930 // 26728 // 27015 // 26798 // 26800 // 26890 // 26923 // 26929 // 26726 // 26729 // 26797 // 26851 // 26852 // 26853 // 26855 // 26856 // 167770 // 167771 // 167772 // 167773 // 167774 // 167775 // 167776 // 27219 // 26727 // 26730 // 26854	M-H	1.0	272.2351	FA 16:0(OH); LMSD{ FA 16:0;O } // LMSD{ FA 16:0;O }				NP				C16H32O3	FA	FA	[-0.0]	[2.064928175926348]	[12.0]	[0.46443880675356486]	[453.35768]	14.029765855486533	1	1.02080173	1.034417742	1.003129099	1.134608949	0.958318834	1.093228933	1.061177046	1.10167313	1.040106167	1.024858157	1.104328251	1.090783472	1.014675144	1.029623171	1.035625476	1.047439339	1.044144522	1.040456403	1.096499722	1.048925129	1.110417553	1.071325507	1.126318515	1.0744603	1.148062964	1.05565628	1.033798205	1.1432064	1.030809095	1.019123494	1.026714889	1.074515908	1.087997371	1.039858066	1.033654687	1.055254832	1.046981621	1.085823811	1.035804647	1.037167186	1.049995135	0.992825772	0.989698588	1.044890161	0.996947312	1.096579189	1.031702581	0.995118068	1.065735156	0.972219084	1.032980083	1.026246341	1.050586301	1.087002398	1.029760318	0.99369968	1.038863923	1.087327196	1.086896463	1.029971872	1.031928937	1.004364368	1.043621656	1.027724438	1.048342498	1.13287224	1.015733789	1.072143996	1.021664321	1.052150899
A0159	271.22773	11.066	91691 // 119933 // 117895 // 63145 // 81593 // 139471 // 167777	M-H	1.0	272.2351	FA 16:0(OH)								C16H32O3	FA	FA	[-0.0]	[2.064928175926348]	[12.0]	[0.46443880675356486]	[453.35768]	14.029765855486533	1	1.02080173	1.034417742	1.003129099	1.134608949	0.958318834	1.093228933	1.061177046	1.10167313	1.040106167	1.024858157	1.104328251	1.090783472	1.014675144	1.029623171	1.035625476	1.047439339	1.044144522	1.040456403	1.096499722	1.048925129	1.110417553	1.071325507	1.126318515	1.0744603	1.148062964	1.05565628	1.033798205	1.1432064	1.030809095	1.019123494	1.026714889	1.074515908	1.087997371	1.039858066	1.033654687	1.055254832	1.046981621	1.085823811	1.035804647	1.037167186	1.049995135	0.992825772	0.989698588	1.044890161	0.996947312	1.096579189	1.031702581	0.995118068	1.065735156	0.972219084	1.032980083	1.026246341	1.050586301	1.087002398	1.029760318	0.99369968	1.038863923	1.087327196	1.086896463	1.029971872	1.031928937	1.004364368	1.043621656	1.027724438	1.048342498	1.13287224	1.015733789	1.072143996	1.021664321	1.052150899
A0159	271.22773	11.066	164181 // 164182 // 30507 // 33905 // 33908 // 31147 // 30979 // 33746	M+HCOOH-H	1.0	226.2297	LMSD{ FOH 15:1 } // Ethyltridecan-one // LMSD{ FAL 15:0 } // FAL 15:0; LMSD{ FAL 15:0 } // Pentadecan-one								C15H30O	FAL // FOH	FAL	[-0.0]	[0.0052034515994435855, 0.0034130060963944637]	[0.0, 0.0]	[0.02878138395590937, 0.02878138395590937]	[299.25876, 299.25876]	0.005190442970444977	3	1.02080173	1.034417742	1.003129099	1.134608949	0.958318834	1.093228933	1.061177046	1.10167313	1.040106167	1.024858157	1.104328251	1.090783472	1.014675144	1.029623171	1.035625476	1.047439339	1.044144522	1.040456403	1.096499722	1.048925129	1.110417553	1.071325507	1.126318515	1.0744603	1.148062964	1.05565628	1.033798205	1.1432064	1.030809095	1.019123494	1.026714889	1.074515908	1.087997371	1.039858066	1.033654687	1.055254832	1.046981621	1.085823811	1.035804647	1.037167186	1.049995135	0.992825772	0.989698588	1.044890161	0.996947312	1.096579189	1.031702581	0.995118068	1.065735156	0.972219084	1.032980083	1.026246341	1.050586301	1.087002398	1.029760318	0.99369968	1.038863923	1.087327196	1.086896463	1.029971872	1.031928937	1.004364368	1.043621656	1.027724438	1.048342498	1.13287224	1.015733789	1.072143996	1.021664321	1.052150899
A0159	271.22773	11.066	44660	M+HCOOH-H	1.0	226.2297	Heptyl ketone				NP				C15H30O			[-0.0]	[12.579218794464845]	[0.0]	[0.6913655848132272]	[506.32467]	12.547770747478683	2	1.02080173	1.034417742	1.003129099	1.134608949	0.958318834	1.093228933	1.061177046	1.10167313	1.040106167	1.024858157	1.104328251	1.090783472	1.014675144	1.029623171	1.035625476	1.047439339	1.044144522	1.040456403	1.096499722	1.048925129	1.110417553	1.071325507	1.126318515	1.0744603	1.148062964	1.05565628	1.033798205	1.1432064	1.030809095	1.019123494	1.026714889	1.074515908	1.087997371	1.039858066	1.033654687	1.055254832	1.046981621	1.085823811	1.035804647	1.037167186	1.049995135	0.992825772	0.989698588	1.044890161	0.996947312	1.096579189	1.031702581	0.995118068	1.065735156	0.972219084	1.032980083	1.026246341	1.050586301	1.087002398	1.029760318	0.99369968	1.038863923	1.087327196	1.086896463	1.029971872	1.031928937	1.004364368	1.043621656	1.027724438	1.048342498	1.13287224	1.015733789	1.072143996	1.021664321	1.052150899
A0431	299.25876	10.529	26986 // 181443 // 27775 // 26941 // 27220 // 27884 // 27774 // 27777 // 27778 // 27843 // 27767 // 27770 // 27771 // 27772 // 27773 // 27776 // 27768 // 27769 // 27779 // 27780 // 27781 // 27782 // 27783 // 27842 // 27844 // 27845 // 27879 // 27880	M-H	1.0	300.2664	LMSD{ FA 18:0;O } // FA 18:0(OH); LMSD{ FA 18:0;O }				NP				C18H36O3	FA	FA	[-0.0]	[0.684188999413073]	[12.0]	[0.281847607383431]	[339.25358]	12.652478526914543	1	0.949528401	0.977330717	0.976378747	0.965772025	0.954595727	0.999386305	0.991561734	0.975473948	0.97832733	0.930884703	0.927968984	0.940814518	0.975321269	0.979403975	0.99293985	0.972960015	1.00394854	0.966823732	0.995169297	0.997892854	0.982484595	1.002851619	0.954874741	0.991155781	0.980166074	0.954248109	0.964981256	0.932803927	0.998144901	0.991173444	0.973452057	0.924162873	1.015344858	0.977621481	0.960083333	0.979819461	1.010454152	0.949645394	1.018206833	0.987089226	1.01412807	0.984113364	0.981783247	0.999563429	0.977804266	1.010877269	0.967252083	1.013076712	1.003648342	0.964913105	1.00040357	0.992517967	0.984710752	0.993215899	1.004724662	0.986303531	1.005010638	1.029434412	0.977328995	1.010734433	0.972856655	0.98722419	1.000813064	0.974234567	1.003570507	0.943270746	0.946315591	1.001920085	0.992341354	1.019393511
A0431	299.25876	10.529	27832	M-H	1.0	300.2664	FA 17:0(Me)(OH); LMSD{ FA 18:0;O }								C18H36O3	FA	FA	[-0.0]	[0.684188999413073]	[12.0]	[0.281847607383431]	[339.25358]	12.652478526914543	1	0.949528401	0.977330717	0.976378747	0.965772025	0.954595727	0.999386305	0.991561734	0.975473948	0.97832733	0.930884703	0.927968984	0.940814518	0.975321269	0.979403975	0.99293985	0.972960015	1.00394854	0.966823732	0.995169297	0.997892854	0.982484595	1.002851619	0.954874741	0.991155781	0.980166074	0.954248109	0.964981256	0.932803927	0.998144901	0.991173444	0.973452057	0.924162873	1.015344858	0.977621481	0.960083333	0.979819461	1.010454152	0.949645394	1.018206833	0.987089226	1.01412807	0.984113364	0.981783247	0.999563429	0.977804266	1.010877269	0.967252083	1.013076712	1.003648342	0.964913105	1.00040357	0.992517967	0.984710752	0.993215899	1.004724662	0.986303531	1.005010638	1.029434412	0.977328995	1.010734433	0.972856655	0.98722419	1.000813064	0.974234567	1.003570507	0.943270746	0.946315591	1.001920085	0.992341354	1.019393511
A0431	299.25876	10.529	164215 // 164216 // 164217 // 164218 // 30491 // 30750 // 30509 // 30657 // 33848 // 33913 // 30993	M+HCOOH-H	1.0	254.261	LMSD{ FOH 17:1 } // Heptadecen-one // Ethylpentadecan-one // LMSD{ FAL 17:0 }								C17H34O	FAL // FOH	FOH	[-0.0]	[0.0052034515994435855, 0.684188999413073]	[0.0, 0.0]	[0.02878138395590937, 0.281847607383431]	[271.22773, 339.25358]	0.6824785269145404	3	0.949528401	0.977330717	0.976378747	0.965772025	0.954595727	0.999386305	0.991561734	0.975473948	0.97832733	0.930884703	0.927968984	0.940814518	0.975321269	0.979403975	0.99293985	0.972960015	1.00394854	0.966823732	0.995169297	0.997892854	0.982484595	1.002851619	0.954874741	0.991155781	0.980166074	0.954248109	0.964981256	0.932803927	0.998144901	0.991173444	0.973452057	0.924162873	1.015344858	0.977621481	0.960083333	0.979819461	1.010454152	0.949645394	1.018206833	0.987089226	1.01412807	0.984113364	0.981783247	0.999563429	0.977804266	1.010877269	0.967252083	1.013076712	1.003648342	0.964913105	1.00040357	0.992517967	0.984710752	0.993215899	1.004724662	0.986303531	1.005010638	1.029434412	0.977328995	1.010734433	0.972856655	0.98722419	1.000813064	0.974234567	1.003570507	0.943270746	0.946315591	1.001920085	0.992341354	1.019393511
A0431	299.25876	10.529	33849 // 33736	M+HCOOH-H	1.0	254.261	Heptadecan-one				NP				C17H34O			[-0.0]	[1.208071805841318]	[0.0]	[0.2512641063773948]	[339.19957]	1.2050516263267148	2	0.949528401	0.977330717	0.976378747	0.965772025	0.954595727	0.999386305	0.991561734	0.975473948	0.97832733	0.930884703	0.927968984	0.940814518	0.975321269	0.979403975	0.99293985	0.972960015	1.00394854	0.966823732	0.995169297	0.997892854	0.982484595	1.002851619	0.954874741	0.991155781	0.980166074	0.954248109	0.964981256	0.932803927	0.998144901	0.991173444	0.973452057	0.924162873	1.015344858	0.977621481	0.960083333	0.979819461	1.010454152	0.949645394	1.018206833	0.987089226	1.01412807	0.984113364	0.981783247	0.999563429	0.977804266	1.010877269	0.967252083	1.013076712	1.003648342	0.964913105	1.00040357	0.992517967	0.984710752	0.993215899	1.004724662	0.986303531	1.005010638	1.029434412	0.977328995	1.010734433	0.972856655	0.98722419	1.000813064	0.974234567	1.003570507	0.943270746	0.946315591	1.001920085	0.992341354	1.019393511
A0080	339.19957	11.239	132455 // 57328 // 153805 // 171215 // 157669	M-H	9.0	340.2038	Canrenone // Piperochromenoate // Hydroxy-oxo-pregna-diene-carboxylate,-lactone // Hydroxymethylethisterone // Norethindrone acetate								C22H28O3			[-0.0]	[9.841225256839513]	[0.0]	[0.5587437669495232]	[480.30911]	7.848377142329511	2	1.022715062	0.966364817	0.967986971	1.019305167	0.987240289	1.039653776	0.971665408	1.07144417	0.984824625	1.012554952	1.028179547	0.99880339	1.013810878	0.991292975	0.976856573	0.964923238	1.028379953	1.041849271	0.959838936	0.948185138	1.011042806	1.001101671	1.026220769	0.996465416	1.046480537	1.003525838	0.966947652	1.034498454	0.964182088	1.042966611	1.018250836	0.967435686	0.977985898	0.977012922	0.981776053	0.973748755	0.961210498	0.97617665	1.003518785	1.001426463	0.974622165	1.00403835	0.994209658	0.962175214	0.960494713	0.955217058	0.972778952	0.968122446	1.0091816	0.932531084	0.999114334	0.965524356	0.972465737	0.999501014	0.955141365	0.97250736	0.964218775	1.026705364	0.961102673	0.990343832	0.98573742	0.97987025	0.933631924	0.975555407	0.990430082	1.087481092	0.962555062	0.965928004	0.993095498	0.95557058
A0080	339.19957	11.239	96739	M-H+HCOONa	8.0	272.2172	Dodecanoate, trimethylsilyl ester								C15H32O2Si			[-0.0]	[9.841225256839513]	[0.0]	[0.5587437669495232]	[480.30911]	8.26662921574519	1	1.022715062	0.966364817	0.967986971	1.019305167	0.987240289	1.039653776	0.971665408	1.07144417	0.984824625	1.012554952	1.028179547	0.99880339	1.013810878	0.991292975	0.976856573	0.964923238	1.028379953	1.041849271	0.959838936	0.948185138	1.011042806	1.001101671	1.026220769	0.996465416	1.046480537	1.003525838	0.966947652	1.034498454	0.964182088	1.042966611	1.018250836	0.967435686	0.977985898	0.977012922	0.981776053	0.973748755	0.961210498	0.97617665	1.003518785	1.001426463	0.974622165	1.00403835	0.994209658	0.962175214	0.960494713	0.955217058	0.972778952	0.968122446	1.0091816	0.932531084	0.999114334	0.965524356	0.972465737	0.999501014	0.955141365	0.97250736	0.964218775	1.026705364	0.961102673	0.990343832	0.98573742	0.97987025	0.933631924	0.975555407	0.990430082	1.087481092	0.962555062	0.965928004	0.993095498	0.95557058
A0492	339.25358	10.472	171221 // 164327 // 26659 // 28279 // 28294 // 28296 // 28328	M-H	1.0	340.2614	Prostaglandin Alcohol // Thromboxanoate skeleton // LMSD{ FA 20:2;O2 }								C20H36O4	FA	FA	[-0.0]	[0.6692681881706193]	[12.0]	[0.281847607383431]	[299.25876]	12.637595017700193	1	0.963371209	0.952731112	0.94590863	1.003245307	0.950533238	0.957732784	0.986176271	0.978636964	0.944474895	0.959433409	0.972471458	0.991847881	0.96027011	0.981464358	0.980859731	0.96433191	0.963243964	1.013520382	0.936182713	0.969537543	0.951599256	1.012464821	0.964820934	0.962897024	0.92217747	0.961991426	0.944503236	0.960584441	0.967525604	1.027043162	0.967960215	0.967451076	0.968599893	0.984934293	0.990485422	0.992201945	1.01625784	0.942380624	0.994901133	0.975666412	0.958209923	0.948329016	0.961927081	1.012069491	0.989715388	1.076067966	0.979620819	0.954793299	1.012224891	1.023096196	0.924115944	1.015961328	1.021700729	1.002985135	0.991632353	1.013667572	0.97901359	0.995291347	0.92255637	1.004062325	0.945962278	1.014909076	0.995651776	0.991512241	0.992355935	1.000211779	0.960242049	1.009517053	0.952433971	0.997320916
A0492	339.25358	10.472	31772 // 25646 // 25647 // 26482 // 26029 // 25808 // 168630 // 168631 // 180669 // 75740	M+HCOOH-H	2.0	294.2559	LMSD{ WE 19:2 } // FA 18:2(Me); LMSD{ FA 19:2 } // FA 19:2; LMSD{ FA 19:2 } // FA 19:2 // Methyl linoleate								C19H34O2	WE // FA	FA	[-0.0]	[-0.0, 0.6692681881706193]	[0.0, 0.0]	[nan, 0.281847607383431]	[nan, 299.25876]	0.662575506288913	2	0.963371209	0.952731112	0.94590863	1.003245307	0.950533238	0.957732784	0.986176271	0.978636964	0.944474895	0.959433409	0.972471458	0.991847881	0.96027011	0.981464358	0.980859731	0.96433191	0.963243964	1.013520382	0.936182713	0.969537543	0.951599256	1.012464821	0.964820934	0.962897024	0.92217747	0.961991426	0.944503236	0.960584441	0.967525604	1.027043162	0.967960215	0.967451076	0.968599893	0.984934293	0.990485422	0.992201945	1.01625784	0.942380624	0.994901133	0.975666412	0.958209923	0.948329016	0.961927081	1.012069491	0.989715388	1.076067966	0.979620819	0.954793299	1.012224891	1.023096196	0.924115944	1.015961328	1.021700729	1.002985135	0.991632353	1.013667572	0.97901359	0.995291347	0.92255637	1.004062325	0.945962278	1.014909076	0.995651776	0.991512241	0.992355935	1.000211779	0.960242049	1.009517053	0.952433971	0.997320916
A0492	339.25358	10.472	26160 // 27457 // 27950	M+HCOOH-H	2.0	294.2559	LMSD{ FA 19:2 }				NP				C19H34O2	FA	FA	[-0.0]	[0.6692681881706193]	[0.0]	[0.281847607383431]	[299.25876]	0.662575506288913	2	0.963371209	0.952731112	0.94590863	1.003245307	0.950533238	0.957732784	0.986176271	0.978636964	0.944474895	0.959433409	0.972471458	0.991847881	0.96027011	0.981464358	0.980859731	0.96433191	0.963243964	1.013520382	0.936182713	0.969537543	0.951599256	1.012464821	0.964820934	0.962897024	0.92217747	0.961991426	0.944503236	0.960584441	0.967525604	1.027043162	0.967960215	0.967451076	0.968599893	0.984934293	0.990485422	0.992201945	1.01625784	0.942380624	0.994901133	0.975666412	0.958209923	0.948329016	0.961927081	1.012069491	0.989715388	1.076067966	0.979620819	0.954793299	1.012224891	1.023096196	0.924115944	1.015961328	1.021700729	1.002985135	0.991632353	1.013667572	0.97901359	0.995291347	0.92255637	1.004062325	0.945962278	1.014909076	0.995651776	0.991512241	0.992355935	1.000211779	0.960242049	1.009517053	0.952433971	0.997320916
A0492	339.25358	10.472	30525 // 30792 // 97094	M-H+HCOONa	7.0	272.2715	LMSD{ FOH 17:0;O } // Hexanal hexyl isoamyl acetal								C17H36O2	FOH	FOH	[-0.0]	[0.6692681881706193]	[0.0]	[0.281847607383431]	[299.25876]	0.5872828351197183	3	0.963371209	0.952731112	0.94590863	1.003245307	0.950533238	0.957732784	0.986176271	0.978636964	0.944474895	0.959433409	0.972471458	0.991847881	0.96027011	0.981464358	0.980859731	0.96433191	0.963243964	1.013520382	0.936182713	0.969537543	0.951599256	1.012464821	0.964820934	0.962897024	0.92217747	0.961991426	0.944503236	0.960584441	0.967525604	1.027043162	0.967960215	0.967451076	0.968599893	0.984934293	0.990485422	0.992201945	1.01625784	0.942380624	0.994901133	0.975666412	0.958209923	0.948329016	0.961927081	1.012069491	0.989715388	1.076067966	0.979620819	0.954793299	1.012224891	1.023096196	0.924115944	1.015961328	1.021700729	1.002985135	0.991632353	1.013667572	0.97901359	0.995291347	0.92255637	1.004062325	0.945962278	1.014909076	0.995651776	0.991512241	0.992355935	1.000211779	0.960242049	1.009517053	0.952433971	0.997320916
A0485	353.21164	10.594	172279	M-H	6.0	354.2168	Roscovitine						Drug		C19H26N6O			[-0.0]	[4.726830192750394]	[0.0]	[0.3158603796693203]	[506.32467]	4.301415475402859	2	1.015630717	1.005676928	1.021395949	1.063723652	1.016444804	1.070572636	0.973230981	1.074053995	0.983824468	1.008488117	1.035591928	0.983203429	1.048148542	1.022236371	0.989711709	1.036347035	1.000379612	0.985404151	1.039397243	0.911547167	1.054983914	1.023096353	1.14463551	1.002865912	1.034275308	1.021861073	1.027495772	0.910519831	1.013245398	1.073527879	0.91308931	1.030957139	1.068020846	0.97458012	0.993139789	1.003432127	1.01430869	1.010761215	1.039257321	1.046047345	1.022110329	0.999346877	1.033005144	1.015371061	1.020603115	1.037394389	1.042624864	1.016712497	0.979156886	0.989258665	1.057613422	1.047963627	0.907028936	1.007966297	0.90457564	0.903485385	0.907194643	1.037117433	0.90681267	1.002357953	0.905746347	0.982843194	0.96580785	0.903591576	0.907704954	0.907118017	1.002161197	0.907022035	0.904121201	0.908394904
A0485	353.21164	10.594	1139	M-H	2.0	354.2195	Etretinate						Drug		C23H30O3			[-0.0]	[4.726830192750394]	[0.0]	[0.3158603796693203]	[506.32467]	4.67956189082289	1	1.015630717	1.005676928	1.021395949	1.063723652	1.016444804	1.070572636	0.973230981	1.074053995	0.983824468	1.008488117	1.035591928	0.983203429	1.048148542	1.022236371	0.989711709	1.036347035	1.000379612	0.985404151	1.039397243	0.911547167	1.054983914	1.023096353	1.14463551	1.002865912	1.034275308	1.021861073	1.027495772	0.910519831	1.013245398	1.073527879	0.91308931	1.030957139	1.068020846	0.97458012	0.993139789	1.003432127	1.01430869	1.010761215	1.039257321	1.046047345	1.022110329	0.999346877	1.033005144	1.015371061	1.020603115	1.037394389	1.042624864	1.016712497	0.979156886	0.989258665	1.057613422	1.047963627	0.907028936	1.007966297	0.90457564	0.903485385	0.907194643	1.037117433	0.90681267	1.002357953	0.905746347	0.982843194	0.96580785	0.903591576	0.907704954	0.907118017	1.002161197	0.907022035	0.904121201	0.908394904
